row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t0_BS_1.mzML Peak area,t0_BS_2.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_1.mzML Peak area,t0_Ec_2.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_C.mzML Peak area,t1_BS_1.mzML Peak area,t1_BS_2.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_C.mzML Peak area,t1_Ec_1.mzML Peak area,t1_Ec_2.mzML Peak area,t1_Ec_3.mzML Peak area,t1_Ec_C.mzML Peak area,t2_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_C.mzML Peak area,t2_Ec_1.mzML Peak area,t2_Ec_2.mzML Peak area,t2_Ec_3.mzML Peak area,t2_Ec_C.mzML Peak area,t3_BS_1.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_3.mzML Peak area,t3_BS_C.mzML Peak area,t3_Ec_1.mzML Peak area,t3_Ec_2.mzML Peak area,t3_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t4_BS_1.mzML Peak area,t4_BS_2.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_C.mzML Peak area,t4_Ec_1.mzML Peak area,t4_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t4_Ec_C.mzML Peak area,t5_BS_1.mzML Peak area,t5_BS_2.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t5_Ec_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_Ec_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t6_BS_C.mzML Peak area,t6_Ec_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_Ec_3.mzML Peak area,t6_Ec_C.mzML Peak area,t7_BS_1.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_3.mzML Peak area,t7_BS_C.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_BS_1.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_C.mzML Peak area,t8_Ec_1.mzML Peak area,t8_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t8_Ec_C.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_C.mzML Peak area,t9_Ec_1.mzML Peak area,t9_Ec_2.mzML Peak area,t9_Ec_3.mzML Peak area,t9_Ec_C.mzML Peak area
75,157.0971637,0.5201967,,,,,,,,,,,8836.821,2919.7683,4724.8047,0,10152.913,14823.354,3450.53,0,6916.565,4450.422,1898.4548,0,0,4479.917,5438.5356,0,1900.9891,4815.979,4018.839,0,19153.61,5570.562,11528.107,0,3925.4097,7641.581,8625.011,4152.35,1736.0425,3537.6626,6967.5522,6200.591,2887.8538,7924.04,8915.874,8736.579,4663.913,19682.703,7097.643,1965.9045,1490.4924,6946.1694,1741.8715,4953.36,1414.1136,5594.8633,6411.3394,2851.3381,18402.957,14335.186,16845.834,12547.31,17488.734,10073.91,4354.981,15325.049,6020.4536,8676.193,5982.319,6418.0977,24851.158,8405.92,12195.675,13108.853,9459.946,12894.266,10768.893,18751.504,12493.275,15954.139,14179.171,15465.478,15117.904,31121.896,14589.145,15275.238,4496.8564,10506.501,9081.304,8375.27
76,158.96134,0.5208432,,,,,,,,,,,97080.28,93022.586,89659.32,87852.65,90664.984,88102.06,87654.17,84624.49,84038.06,89424.12,87853.945,83051.414,86621.79,87585.805,132914.9,84726.695,86921.51,89615.22,88412.125,87682.46,90378.1,89257.18,89568.34,84346.664,89295.625,87827.164,88543.12,85493.37,82571.8,86121.445,86619.01,86568.66,88857.63,89776.84,88941.55,85010.02,150747.66,86339.58,85114.98,227910.6,85283.016,146792.14,83956.34,85266.31,83674.016,114963.97,84528.2,138664.9,85301.305,85933.15,84582.9,84998.36,87015.09,80591.68,82854.85,86497.64,171839.17,82132.88,217352.64,83461.39,80805.82,78638.48,150827.53,79369.08,79689.375,78727.836,79382.4,77768.37,79916.484,80091.4,95063.945,193367.1,30737.896,76019.72,77840.945,80152.51,76596.97,76134.75,76097.46,76445.03
80,166.1029345,0.53251517,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.03864,0,0,0,0,0,0,0,0,1143.2179,209.48146,1887.2822,295.74078,679.8942,0,0,0,344.52145,301.34558,698.23254,3625.6372,3560.8062,0,0,0,0,1840.554,11774.105,7789.463,4795.058,0,0,0,0
81,160.075676,0.5218795,,,,,,,,,,,404429.66,250721.6,235702.03,0,304328.34,412781.25,183770.88,0,401620.97,286905.66,210562.9,0,151759.14,178118.66,196100.77,0,209269.45,312332.62,280762.88,0,476177.03,343029.94,342406.94,0,296115.56,593663.9,427649.62,313545,144607.38,116820.19,280436,329247.16,275894.34,523318.78,455202.53,567389.25,245774.98,495482.03,355598.12,247149.9,213120.95,427234.22,242058.36,354050.3,164709.86,251285.4,257045.97,197983.47,845985.06,954094.75,814353.56,775052,474401.5,341570,258450.8,488413.75,549419.3,700356.9,645107.75,533260.25,733189.25,383483,449601.6,462201.34,578616.5,765449.94,666837.3,865996.4,435275.94,507759.53,505073.88,490937.5,931383.94,1309049.9,1050392.2,717705.3,177482.83,239300.45,275424.5,314942.34
86,169.0971058,0.52534324,,,,,,,,,,,800889.44,592457.5,689135.6,4054.3687,741372.4,888572.06,540843.4,3513.5833,665166.5,580351.9,450906.5,2166.9707,318398.78,563904.4,620459.44,0,469689.84,609720.94,557153.4,942.7384,849212.2,686544.8,790937.25,845.42,586752.7,706034.3,706535.7,615655.2,453367.34,387611.62,674889.5,702895.6,517860.12,732600,722705.4,776639.7,628391.44,900353.94,716681.6,507097.62,378563.44,687120.8,436133.4,637458.6,450944.72,654444.94,720186.44,533841.94,861998.3,893395.44,886614.5,869086.94,915693.6,727423.94,644932.75,900098.7,647277.1,755674.9,690748.8,746114.56,953751.1,771301.94,852338.94,822500.8,665943.6,812156.3,804205.44,944350.4,826362.56,908421.5,917014.3,888778.94,890976.94,1347099.2,986138.44,891660.4,684815.56,826194.44,903869.4,755401.25
89,299.0614359,0.466213,,,,,,,,,,,966981.06,1183923.2,1232081.4,1064391.9,1201070,1043258.94,1258368.2,206237.23,1171189.6,1025501.5,1287594.6,1308937.9,1091373.6,1277964,1278708.9,1090460.6,1339800.2,1277106,1369150.8,1167659,1350039.8,1361374,1362481.1,1171406.5,1352432.1,1353360,1358607.6,1371266.1,1355042,1408451.1,1363837.1,1398379.8,1368554.6,1372809.5,1362419.6,1342423.2,1398674,1397884.4,1414100.8,1388638.1,1431777.8,1365809.5,1460522.2,1378628,1444649,1411893.9,1435161.5,1382308.9,1383940.2,1401466.2,1398750.9,1411550.8,1411628.2,1208441.1,1263889.8,1431364,1303414.4,1151876,1454976.1,1318665.1,1520437.4,1563836,1584874.8,1512709.5,1626957.6,1629688.8,1374025.9,1408129,1623777,1618380,1640282.2,1615474.1,1629209,1357568.5,1616338,1346397,1671945,1684265.1,1645851,1632999.2
93,318.1844343,0.52788377,,,,,,,,,,,223605.94,97965.42,149369.58,0,139332.52,195599.3,76569.79,0,95765.99,66008.99,46292.85,0,24406.703,63646.945,81481.336,0,39513.543,59607.336,55041.586,0,137294.88,67755.55,98435.42,0,58331.066,76976.53,74873.24,56712.805,22599.83,38482.867,60260.656,62674.03,34989.203,58181.91,57982.47,69526.8,53159.79,102201.516,62973.17,29426.156,15495.768,41644.047,18469.883,41064.125,22869.258,43684.74,53243.246,29669.941,76023.586,67408.29,68499.69,68529.49,83234.76,56174.816,42949.285,70540.53,29051.9,37928.062,29134.365,35676.64,71221.9,38619.9,46362.133,50802.438,25433.947,33691.547,30924.4,46343.188,34109.47,44656.016,42720.086,43765.18,32669.13,37701.316,31603.72,30693.146,19969.846,31170.654,29521.16,29133.348
97,166.086256,0.52966285,,,,,,,,,,,394232.75,289555.22,315809.1,5476.0425,391348.56,352751.03,285792.3,4464.22,296522.6,284186.4,287232.12,3393.662,275048.1,280959.06,303120.84,1386.9661,389492.38,371337.5,360704.12,1654.2168,352444.06,281502.5,350997.56,0,347616.44,528019.9,379042.6,392505.22,322712.2,298627.62,285779.25,430331.97,297196.9,504981.56,449591.38,386560.84,308576.16,410411.84,474972.25,344610.28,250059.12,352745.8,299348.28,290715.97,243557.58,322673.78,622129.75,331286.5,381406.53,383453.38,536466.56,431465.28,386360.94,417704.6,354802.2,829972.4,513239.78,791019.8,537559.06,646935.44,543273.75,340746.4,328767.72,700751.6,614734.56,761886.44,1031196.06,827783.3,333462.03,328691.88,331318,349964.84,1163812.1,2061367.5,1407056.8,1217158.5,410423.06,495834.94,459091.6,317894.03
98,228.1207957,0.5337635,,,,,,,,,,,0,0,0,0,6958.1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866.634,0,0,0,0,3503.5479,5685.72,0,1285.6365,114152.516,23281.645,2408.3584,0,0,0,33090.99,374.5427,7522.3774,0,0,0,0,25739.695,0,0,0,0,0,228.07074,0,0,0,0,0,0,0,0,1226.1746,0,211.67935,0,0,1053.4103,4413.1353,7126.2993,0
99,167.0815257,0.54872835,,,,,,,,,,,84819.91,99061.41,100402.67,0,68183.79,76041.71,108962.734,0,78358.96,98046.75,96414.84,0,113158.53,106432.586,106535.8,0,64049.72,98367.99,97393.97,0,88190.96,104471.09,95015.805,0,96275.4,103243.83,101809.055,103498.8,69146.62,52552.71,104584.12,108893.43,100183.39,98346.05,103041.32,103423.18,106560.25,99633.77,113869.586,124382.29,109248.27,110272.7,106105.086,104878.21,121048.99,117108.5,120595.6,117806.375,92430.43,96081.266,101069.875,106004.82,108326.74,109904.01,115312.11,115910.59,97215.67,102927.18,177891.75,116702.695,97605.984,111298.31,192491.86,106981.33,104176.64,109783.03,113578.164,111382.74,116073.05,107625.4,116335.39,83799.79,108515.78,173035.38,127010.75,118802.875,113820.336,120410.23,139616.2,108005.98
101,176.0930388,0.53081757,,,,,,,,,,,16624.148,11205.268,14249.701,0,17884.895,21565.846,13281.074,0,16995.629,14891.554,12500.33,0,7316.6396,14651.118,15668.627,0,10358.572,16475.09,14024.732,0,24827.686,16295.101,20967.717,0,16165.344,18514.387,8017.8896,15611.735,8070.4653,6651.4697,16666.902,15628.905,13238.398,15473.155,8942.622,20754.479,15922.545,24256.637,18888.494,12941.795,7942.071,14500.333,10602.114,15067.458,10596.019,16786.814,15814.057,14172.133,24531.71,22973.979,23013.49,22409.873,24311.574,16131.045,15616.851,23948.775,13510.308,17231.451,16144.081,15398.476,22655.28,18037.613,19148.332,19709.408,15595.077,18807.854,18072.086,7814.5835,18574.426,21110.26,21847.459,22825.916,21349.45,27866.867,19574.107,20140.395,15052.646,17392.162,17283.936,16632.455
102,235.1075619,0.5556984,,,,,,,,,,,45249.484,56992.246,62106.113,0,45398.305,47235.312,69600.01,0,64738.87,70182.05,68857.76,0,75312.12,67533.5,69328.27,0,69459.164,67185.516,68000.18,0,64348.902,67748.7,50504.51,0,66167.99,68756.766,71902.836,70654.75,43595.598,30724.904,66721.125,71100.9,72319.78,70623.81,74191.77,74365.61,67988.28,34274.004,75165.516,82114.67,83713.99,77916.04,77003.15,72133.695,79922.42,74637.88,89873.055,76780.25,68811.2,50947.348,73007.99,53991.457,70336.89,68813.72,74638.94,75299.445,65616.1,69137.84,72640.59,76892.39,36247.67,69175.12,70077.81,67846.69,70074.92,73565.48,78321.87,74674.54,71292.055,70980.83,81237.31,66796.95,71028.07,101051.484,79178.766,76417.89,68788.91,75565.164,97969.61,69885.56
103,205.009999,0.53891814,,,,,,,,,,,25747.06,20299.82,27075.27,0,29645.828,32466.02,26540.87,0,31414.246,28903.201,26884.436,0,21793.42,28581.582,30231.668,0,27975.719,31994.63,31282.578,0,35132.266,31431.715,34058.72,0,31194.527,34350.438,34397.516,33088.855,16087.632,13560.283,32612.098,32057.918,30231.096,33830.07,34892.715,36437.184,30773.588,37715.19,34299.605,28545.992,27192.035,34295.72,29358.912,33505.97,29249.477,33035.277,36717.246,29228.777,37614.477,38692.22,41772.004,39211.258,38821.926,34416.27,33282.418,39622.547,30734.473,35486.316,31673.768,34516.023,36264.24,33902.906,33166.72,33695.44,31189.463,35758.117,33725.535,37989.89,32968.754,33883.83,34743.766,34888.754,31725.729,12399.536,34427.31,31927.152,13366.86,28527.346,32178.635,27490.084
107,173.0709568,0.54765636,,,,,,,,,,,42750.406,36802.137,44965.844,0,37491.71,39854.465,34696.87,0,50503.55,48274.496,44485.523,0,28045.16,35058.418,38762.273,0,44035.59,48655.24,48540.535,0,43397.855,37392.883,41021.05,0,49235.023,59154.113,52963.008,51695.207,18256.572,15312.807,37205.28,38242.33,45915.36,49854.242,52021.12,54761.19,35526.34,42606.51,39226.273,34785.473,39616.535,50852.66,43937.96,48952.16,34635.082,37513.97,41201.996,33865.938,57107.152,56525.48,63844.992,58145.883,44025.535,43612.066,42807.996,46179.285,56410.598,61963.402,61309.305,63563.098,47845.523,46209.113,46155.684,47661.277,59475.312,67513.76,64528.914,70179.55,47488.117,48895.543,48828.074,51335.574,69514.94,104194.55,73199.65,69603.6,50332.53,58120.33,60323.18,50743.777
108,265.1181876,0.54901,,,,,,,,,,,35473.42,27464.316,35314.42,0,38909.95,43592.375,36047.516,0,36364.777,35697.438,32684.512,0,27799.945,35622.61,37423.438,0,33134.277,37436.145,35960.246,0,43572.37,37696.33,43100.996,0,36894.28,40033.402,40171.53,37798.055,24377.162,19118.611,38745.832,39692.95,35206.04,39278.254,40426.363,42285.84,37245.36,45978.61,41149.758,36330.945,31159.912,41774.797,32958.598,38872.203,34766.145,40035.664,45578.45,36781.242,45100.03,47098.586,46383.723,46732.156,46815.457,40128.3,40045.066,47788.777,35828.97,41351.047,40547.613,42641.406,44970.727,40880.574,43340.35,42478.95,38846.363,45271.19,42824.9,48268.105,42545.965,44918.258,48722.32,46904.387,45535.582,71059.81,49868.45,46699.38,39289.805,45600.2,49127.85,39950.44
109,189.1133849,0.549488,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.72168,0,0,0,0,0,2709.0483,585.2344,462.78186,0,2791.8792,1345.9396,6015.582,487.45972,19649.006,19719.355,14713.93,4463.528,298.6625,1031.5061,1304.6501,378.43713,26799.092,36825.57,39494.234,3904.179,206.26253,453.9579,586.60895,2957.2344,42648.203,59063.562,72315.95,3310.2368
110,179.0794146,0.5433194,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.08618,1626.1329,2762.5276,475.2312,0,0,0,0,9423.495,11071.411,8457.566,5721.444,0,0,0,0,16944.463,25053.395,14678.995,2558.3528,0,0,0,0
111,221.093384,0.5519922,,,,,,,,,,,45687.055,36447.406,45490.04,0,51908.34,56287.984,49207.348,0,51360.582,50253.293,47208.355,0,42494.617,51519.938,53209.805,0,48846.258,55236.36,52553.945,0,58688.11,53746.887,58539.25,0,53516.95,58013.594,56317.773,54723.797,28661.645,22048.303,53551.2,56821.17,49444.836,56083.066,58218.863,60617.594,53464.75,59885.16,57703.832,52152.21,42145.61,57809.23,47599.73,54903.133,47129.305,56073.375,63777.426,51607.61,62529.027,64623.867,65943.836,61305.1,64185,47317.734,53657.582,64671.785,51394.336,57479.91,56466.164,57022.016,58108.61,54305.28,56213.56,55484.977,46192.44,60527.168,60236.277,49182.117,55787.734,59107.246,60872.97,59633.465,59277.105,97590.28,64755.258,59760.016,51323.01,58340.723,64151.645,46403.723
112,181.1334941,0.6135922,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.39648,0,0,793.06635,364.11475,677.5371,225.7736,273.92438,1332.6847,2344.2202,1520.2559,570.9744,332.67178,1541.8478,644.8549,1644.0815,5308.427,5545.0317,7629.5195,12018.03,3999.7642,4147.674,11582.15,3673.7974,7868.003,11078.432,2207.6785,10469.418,6762.706,12698.697,12483.3125,12596.11,3791.7393,7335.9297,5755.0806,4968.128,8359.445,4557.816,519.0803,2418.07,1066.2537,7296.8594,26542.742,32023.447,36100.035,1358.0012,3885.0913,4658.4766,12973.112,8465.598,38098.918,38848.023,51059.594,4813.111,13334.223,14127.183,20675.723,12047.469,32939.824,41852.207,45938.316,16741.568
113,157.0793905,0.55112875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3972.3682,5928.3716,5346.6416,1842.7898,0,0,0,0,17310.203,20831.805,19460.79,13474.402,0,2114.8767,299.16302,0,31319.957,37171.4,40198,19324.277
114,252.1263308,0.5586749,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177225.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,201.1232948,0.564631,,,,,,,,,,,1290444.1,1281849.5,1434758.8,2445.1914,1187343.2,1239862.9,1241334.9,1729.8954,1175560.6,1191561.6,1195682.1,1021.0041,1204454.4,1247175.5,1289556.8,0,1269569.8,1298106.8,1286099.1,0,1277143.5,1333212.1,1349799,0,1291443.5,1299682.4,1311254.2,1343145.4,1084009.2,840163.4,1295361,1352471.5,1292844,1295265.2,1341295.2,1381338.9,1312561.1,1369756.5,1396534.8,1389531.2,1312641.9,1414273.9,1356285,1374716.5,1390732.9,1428290.2,1459700.5,1404398.8,1318416.9,1396862.6,1405849.9,1443493.1,1448292.8,1289095.8,1368719,1504409.5,1232982.5,1328025.5,1362930.5,1424862.4,1301357.6,1382891.1,1397664.5,1322311.5,1295535.4,1426069.1,1408970.5,1449371.5,1333908.6,1393400.6,1372670.8,1389400,1354796,2112290,1488333.5,1453908.8,1354345.5,1383068,1472957.5,1318967
116,310.1142451,0.56717813,,,,,,,,,,,0,0,0,0,0,574.9198,263.09286,0,0,0,0,0,0,0,1014.15027,0,0,0,0,0,16845.676,15765.362,17497.816,0,0,0,0,0,6658.9067,8242.646,931.30774,15152.839,0,0,0,0,21740.621,31947.14,25525.365,19776.967,0,0,0,0,10185.585,10325.629,19426.447,25853.129,0,0,0,0,5376.1294,10646.029,14236.981,47021.645,47883.105,55190.414,52149.04,51814.73,51775.293,48002.05,30983.514,78254.97,28032.26,34789.887,26160.193,35989.305,30838.982,30624.926,36211.605,30360.363,0,6468.8687,0,1554.3533,5441.64,11346.455,13950.811,0
118,208.1333122,0.57563466,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6608.8105,7852.08,7648.9985,595.60394,0,0,0,0,18830.244,10553.68,16880.77,10957.325,0,0,0,0,27278.8,22759.184,28197.795,20754.48
121,261.1231619,0.5908772,,,,,,,,,,,24211.043,20265.684,45659.01,52213.457,34777.54,34676.633,62504.58,58888.27,53181.97,42908.133,48469.03,65397.55,52767.453,63915.086,34381.645,47641.605,44389.445,58085.047,63407.895,61869.37,54539.344,62501.723,68811.32,114132.77,60414.85,56157.78,73628.516,79028.98,39692.61,69736.9,36439.63,16793.197,30077.135,71712.81,76856.98,52693.973,78239.16,81898.54,56052.805,82973.86,59003.305,85463.75,50687.64,83753.19,40810.953,63574.766,79232.65,65767.96,83680.91,85242.77,72518.75,81278.86,92683.96,18964.92,62288.047,85969.85,71231.51,71425.8,71521.05,68241.984,60767.098,65229.56,66937.92,53394.812,71708.2,74908.836,76104.33,48155.266,77482.66,78575.18,80390.37,77641.2,83077.46,77470.125,86934.63,81889.83,84345.75,85595.164,83077.234,89016.01
122,183.1127524,0.5971823,,,,,,,,,,,27088.727,14245.239,34377.73,0,26988.219,13247.289,17056.361,0,19695.244,29870.844,20491.758,0,10884.643,30776.049,24793.55,0,15873.591,30891.32,21291.322,0,14985.409,31744.84,32336.277,0,30008.236,33812.094,32384.854,28084.088,29090.633,18898.5,30124.277,25340.34,33359.355,13740.201,12115.486,34806.79,13559.886,28155.291,37212.125,37790.77,16962.936,20221.764,36643.586,26314.379,34996.73,35909.4,30021.488,29459.764,33941.32,27108.043,6813.376,27638.412,33240.793,28812.824,31942.076,38105.375,17284.662,30908.37,27963.51,29653.354,5413.9653,34929.07,34883.555,28583.877,10800.168,17951.037,19588.82,13136.244,22080.143,36593.04,35248.438,29676.992,17822.148,56062.504,44775.395,33734.97,44453.52,41544.633,35270.484,35396.336
123,292.120735,0.6694898,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20471.328,35630.05,43217.004,394.37292,33508.34,23308.717,0,0,36228.035,42669.492,51708.594,11133.521,37518.344,43636.953,47484.695,13169.995,44156.25,58677.086,40869.934,13990.157,28994.484,750.6681,10252.031,1050.3696,47926.06,51126.77,58521.28,13834.127,22202.643,49869.008,51863.363,6501.4087,48758.47,56109.66,22897.477,9320.249,41884.43,53012.883,62204.54,23955.46,43916.83,59855.168,19555.498,16325.636,497.26727,36986.45,69188.38,21391.133,45515.168,51663.49,43491.727,9359.518,23940.752,42937.26,12875.504,8183.058,51604.33,58912.266,160072.55,16902.74,46346.12,55869.043,62136.9,24424.068,55244.18,80647.695,47303,36437.63,54555.156,60908.67,77308.016
124,188.1281651,0.60682803,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27584.38,0,0,0,0,0,618.20276,0,0,0,0,0,0,239.35599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,206.1386517,0.60655636,,,,,,,,,,,35483.977,0,0,0,181761.08,235.1932,16533.752,34758.555,294.91318,5611.8296,0,0,0,7631.1665,14187.516,0,9939.29,6116.8926,6953.936,0,4854.3857,0,27778.215,0,0,0,2545.3425,2075.384,12944.435,1398.145,0,0,0,0,73232.664,0,0,6833.3354,0,69534.414,64170.23,5454.0527,33475.285,722111.44,122457.7,54262.457,0,6987.3477,0,237563.83,46290.08,81448.58,34066.67,0,3537.8425,4679.1943,190805,17526.828,0,16444.936,0,500.41132,51630.78,11843.925,13945.145,400.515,383.7265,25190.564,0,14782.142,6533.261,46590.504,2111.0715,42638.727,10645.099,28402.855,52839.004,57644.77,68066.69,36412.574
129,179.1178227,0.608828,,,,,,,,,,,4475.3403,3669.0586,8390.32,0,5137.1206,4223.9683,7339.7974,0,10125.459,8113.112,13478.307,0,9354.019,14164.537,5185.971,0,12575.756,7877.0347,9386.046,0,5395.0293,7918.729,5986.8716,0,19003.56,15025.98,6527.831,1372.5316,508.609,0,13898.901,11100.657,9581.341,17393.512,5173.5757,10143.871,10489.236,14260.099,9404.658,10036.738,22005.46,19128.26,13558.101,7144.8457,11436.317,14450.299,1672.3159,7171.032,19383.764,6749.8584,8834.502,11549.139,15169.859,8951.212,5888.9565,18915.107,2225.3826,4559.381,8915.659,13332.08,8160.1123,3593.4844,11425.095,32231.316,11809.263,2484.0337,11425.586,1910.6613,23032.076,25537.617,13252.928,68470.93,18692.13,23626.656,14957.485,16943.758,49634.73,21733.748,37003.473,111911.555
130,152.0706067,0.63133794,,,,,,,,,,,13479.447,15689.133,10653.574,0,28019.207,27858.328,26246.088,0,27046.174,20524.035,25280.863,0,23347.857,24180.414,27201.977,0,24197.99,23055.53,24863.936,0,28350.807,26242.264,29170.986,0,26332.234,28997.203,27276.217,26598.314,6288.4233,2424.9526,22766.373,26533.49,10524.184,12817.076,18289.861,26719.062,20545.1,27310.127,21197.72,23638.291,13881.676,22031.285,15500.063,5621.7554,7101.061,26623.072,27967.887,15316.217,19855.889,23201.54,31675.36,22551.367,29009.184,26359.766,29237.701,30289.13,41506.375,44641.09,45953.74,46331.51,41626.47,38841.027,38861.95,31705.816,43875.13,52272.68,52113.8,28385.012,38058.562,40209.707,42794.727,40652.285,60182.84,89263.016,64830.586,61569.273,37793.29,37263.81,41439.277,42265.406
135,233.1033317,0.6501215,,,,,,,,,,,157038.9,143910.81,164887.88,0,196373.78,200498.73,198591.31,0,191476.31,197318.81,197328.53,0,197735.38,203428.92,213277.4,0,204392.86,202424.36,202391.52,0,217633.58,217092.42,216510.95,0,202050.36,226695.05,204063.31,213256.81,119772.016,90516.96,201667.69,211255.39,195091.66,194290.92,201035.02,209108.78,201617.77,212029.03,210234.95,202882.44,181328.23,197727.9,191076.47,201398.69,204539.34,208312.67,211299.48,200955.9,202475.9,203217.83,225303.66,211233.56,209887.62,180628.1,192311.27,228598.97,176492.58,187199.42,194104.73,197863.62,189824.11,192633.03,183585.72,187669.86,185427.61,201976.28,200133.36,204064.5,187596.64,198810.83,194749.42,199951.86,190323.78,284124.88,209672.14,199775.86,186139.77,185495.03,193581.38,172163.08
